date,Open,High,Low,Close,Volume
2018-03-29,296540.0,301518.0,296540.0,299100.0,3.0
2018-03-30,297060.0,300913.5,294590.0,297677.5,3.5
2018-03-31,297580.0,300309.0,292640.0,296255.0,4.0
2018-04-01,298100.0,299704.5,290690.0,294832.5,4.5
2018-04-02,298620.0,299100.0,288740.0,293410.0,5.0
2018-04-03,295480.0,297325.0,291885.0,296850.0,2.0
2018-04-04,291100.0,300900.0,291100.0,299850.0,4.0
2018-04-05,301410.0,304200.0,300500.0,301750.0,4.0
2018-04-06,298810.0,299750.0,290990.0,294000.0,4.0
2018-04-07,297923.3333333333,299166.6666666667,291513.3333333333,293557.0,3.6666666666666665
2018-04-08,297036.6666666666,298583.3333333334,292036.6666666666,293114.0,3.333333333333333
2018-04-09,296149.99999999994,298000.00000000006,292559.99999999994,292671.0,3.0
2018-04-10,296760.0,299500.0,296300.0,296556.0,3.0
2018-04-11,295250.0,295500.0,292690.0,293249.0,2.0
2018-04-12,295320.0,299370.0,295000.0,297021.0,3.0
2018-04-13,299200.0,299960.0,294300.0,295891.0,2.0
2018-04-14,298783.0,299937.3333333333,295066.6666666667,296321.0,2.0
2018-04-15,298366.0,299914.6666666666,295833.3333333334,296751.0,2.0
2018-04-16,297949.0,299891.99999999994,296600.00000000006,297181.0,2.0
2018-04-17,299499.0,300950.0,298590.0,298701.0,2.0
2018-04-18,300170.0,301300.0,299130.0,299205.0,1.0
2018-04-19,300000.0,302000.0,298990.0,300300.0,1.0
2018-04-20,301680.0,301680.0,298450.0,300140.0,1.0
2018-04-21,301452.6666666667,301593.3333333333,298300.0,299700.3333333333,1.3333333333333333
2018-04-22,301225.3333333334,301506.6666666666,298150.0,299260.6666666666,1.6666666666666663
2018-04-23,300998.00000000006,301419.99999999994,298000.0,298820.99999999994,2.0
2018-04-24,299600.0,300750.0,293000.0,295734.0,3.0
2018-04-25,294660.0,296010.0,291995.0,295279.0,2.0
2018-04-26,296750.0,296760.0,294400.0,295769.0,1.0
2018-04-27,295850.0,296455.0,293980.0,295995.0,1.0
2018-04-28,296200.0,296716.6666666667,292870.0,294213.3333333333,1.6666666666666663
2018-04-29,296550.0,296978.3333333334,291760.0,292431.6666666666,2.333333333333333
2018-04-30,296900.0,297240.00000000006,290650.0,290649.99999999994,3.0
2018-05-01,291150.0,292730.0,289170.0,292730.0,4.0
2018-05-02,291850.0,292400.0,289750.0,290450.0,3.0
2018-05-03,289171.0,289171.0,284850.0,287051.0,5.0
2018-05-04,288200.0,294349.0,280428.0,292600.0,7.0
2018-05-05,290373.3333333333,295399.3333333333,284852.0,293600.0,5.666666666666667
2018-05-06,292546.6666666666,296449.6666666666,289276.0,294600.0,4.333333333333334
2018-05-07,294719.99999999994,297499.99999999994,293700.0,295600.0,3.000000000000001
2018-05-08,295560.0,295770.0,292240.0,295700.0,3.0
2018-05-09,295000.0,300000.0,294950.0,299991.0,2.0
2018-05-10,300140.0,301630.0,298635.0,301630.0,3.0
2018-05-11,300300.0,303530.0,298360.0,298770.0,3.0
2018-05-12,300200.0,302596.6666666667,298273.3333333333,298580.0,2.6666666666666665
2018-05-13,300100.0,301663.3333333334,298186.6666666666,298390.0,2.333333333333333
2018-05-14,300000.0,300730.00000000006,298099.99999999994,298200.0,2.0
2018-05-15,297555.0,298155.0,294420.0,296200.0,2.0
2018-05-16,295700.0,297580.0,295000.0,296300.0,1.0
2018-05-17,296750.0,296840.0,295000.0,296440.0,1.0
2018-05-18,296440.0,296440.0,293965.0,294380.0,2.0
2018-05-19,296360.0,296885.0,294558.3333333333,295126.6666666667,2.0
2018-05-20,296280.0,297330.0,295151.6666666666,295873.3333333334,2.0
2018-05-21,296200.0,297775.0,295744.99999999994,296620.00000000006,2.0
2018-05-22,297300.0,298300.0,296006.0,296991.0,2.0
2018-05-23,296500.0,296580.0,292647.0,294400.0,3.0
2018-05-24,293980.0,294110.0,291222.0,291850.0,2.0
2018-05-25,291600.0,292370.0,290100.0,290886.0,2.0
2018-05-26,291125.0,291702.5,288475.0,289664.5,3.75
2018-05-27,290650.0,291035.0,286850.0,288443.0,5.5
2018-05-28,290175.0,290367.5,285225.0,287221.5,7.25
2018-05-29,289700.0,289700.0,283600.0,286000.0,9.0
2018-05-30,288500.0,293116.0,288300.0,292000.0,6.0
2018-05-31,291000.0,291700.0,287200.0,287200.0,4.0
2018-06-01,290080.0,291000.0,288470.0,289200.0,2.0
2018-06-02,290085.0,291026.6666666667,288313.3333333333,288800.0,2.0
2018-06-03,290090.0,291053.3333333334,288156.6666666666,288400.0,2.0
2018-06-04,290095.0,291080.00000000006,287999.99999999994,288000.0,2.0
2018-06-05,288000.0,288100.0,286200.0,286700.0,3.0
2018-06-06,287680.0,291261.0,287680.0,290722.0,3.0
2018-06-07,291900.0,294000.0,291110.0,292900.0,3.0
2018-06-08,292300.0,294540.0,291645.0,294055.0,2.0
2018-06-09,293066.6666666667,294794.0,292020.0,293626.6666666667,2.0
2018-06-10,293833.3333333334,295048.0,292395.0,293198.3333333334,2.0
2018-06-11,294600.00000000006,295302.0,292770.0,292770.00000000006,2.0
2018-06-12,293450.0,294190.0,292370.0,293005.0,2.0
2018-06-13,293100.0,294020.0,291825.0,292769.0,2.0
2018-06-14,292800.0,292800.0,288978.0,289670.0,3.0
2018-06-15,289600.0,289600.0,286200.0,287626.0,3.0
2018-06-16,288433.3333333333,289016.6666666667,286033.3333333333,287617.3333333333,2.6666666666666665
2018-06-17,287266.6666666666,288433.3333333334,285866.6666666666,287608.6666666666,2.333333333333333
2018-06-18,286099.99999999994,287850.00000000006,285699.99999999994,287599.99999999994,2.0
2018-06-19,286450.0,287164.0,284800.0,286700.0,3.0
2018-06-20,286780.0,286780.0,285000.0,285000.0,3.0
2018-06-21,285300.0,285800.0,283600.0,285000.0,5.0
2018-06-22,285900.0,287310.0,285401.0,286541.0,5.0
2018-06-23,285600.0,286775.0,284434.0,285907.3333333333,4.333333333333333
2018-06-24,285300.0,286240.0,283467.0,285273.6666666666,3.6666666666666665
2018-06-25,285000.0,285705.0,282500.0,284639.99999999994,3.0
2018-06-26,283200.0,287000.0,282400.0,284500.0,5.0
2018-06-27,284500.0,285700.0,281600.0,281600.0,6.0
2018-06-28,282950.0,285625.0,282000.0,284920.0,5.0
2018-06-29,286700.0,288080.0,282000.0,282040.0,4.0
2018-06-30,285150.0,286887.0,282016.6666666667,282626.6666666667,3.0
2018-07-01,283600.0,285694.0,282033.3333333334,283213.3333333334,2.0
2018-07-02,282050.0,284501.0,282050.00000000006,283800.00000000006,1.0
2018-07-03,284900.0,285000.0,281600.0,282000.0,1.0
2018-07-04,283650.0,284601.5,281870.0,282817.5,1.5
2018-07-05,282400.0,284203.0,282140.0,283635.0,2.0
2018-07-06,283140.0,285406.0,282840.0,283700.0,1.0
2018-07-07,283760.0,285844.0,283398.3333333333,284706.6666666667,1.0
2018-07-08,284380.0,286282.0,283956.6666666666,285713.3333333334,1.0
2018-07-09,285000.0,286720.0,284514.99999999994,286720.00000000006,1.0
2018-07-10,287499.0,287770.0,286070.0,286385.0,2.0
2018-07-11,285500.0,289500.0,285010.0,288481.0,4.0
2018-07-12,288550.0,289800.0,286161.0,288000.0,5.0
2018-07-13,288000.0,290100.0,287221.0,290000.0,6.0
2018-07-14,288266.6666666667,290373.3333333333,287747.3333333333,289666.6666666667,5.0
2018-07-15,288533.3333333334,290646.6666666666,288273.6666666666,289333.3333333334,4.0
2018-07-16,288800.00000000006,290919.99999999994,288799.99999999994,289000.00000000006,3.0
2018-07-17,289220.0,289800.0,287560.0,288500.0,2.0
2018-07-18,295060.0,304100.0,295060.0,303210.0,10.0
2018-07-19,303210.0,303549.0,298205.0,299000.0,3.0
2018-07-20,298005.0,299380.0,298005.0,299380.0,2.0
2018-07-21,298303.3333333333,300106.6666666667,298281.6666666667,299663.3333333333,3.0
2018-07-22,298601.6666666666,300833.3333333334,298558.3333333334,299946.6666666666,4.0
2018-07-23,298899.99999999994,301560.00000000006,298835.00000000006,300229.99999999994,5.0
2018-07-24,300650.0,303400.0,300400.0,300400.0,2.0
2018-07-25,300000.0,300500.0,297888.0,299816.0,2.0
2018-07-26,300300.0,302000.0,300300.0,300501.0,2.0
2018-07-27,300500.0,302749.0,300500.0,302000.0,3.0
2018-07-28,300746.6666666667,303299.3333333333,300746.6666666667,302477.3333333333,3.333333333333333
2018-07-29,300993.3333333334,303849.6666666666,300993.3333333334,302954.6666666666,3.666666666666667
2018-07-30,301240.00000000006,304399.99999999994,301240.00000000006,303431.99999999994,4.0
2018-07-31,303400.0,303400.0,301080.0,301550.0,5.0
2018-08-01,302500.0,303900.0,300770.0,301200.0,2.0
2018-08-02,300550.0,302175.0,299000.0,301160.0,2.0
2018-08-03,302300.0,304990.0,301720.0,304671.0,3.0
2018-08-04,304533.3333333333,308331.6666666667,304013.3333333333,307049.3333333333,4.333333333333333
2018-08-05,306766.6666666666,311673.3333333334,306306.6666666666,309427.6666666666,5.666666666666666
2018-08-06,308999.99999999994,315015.00000000006,308599.99999999994,311805.99999999994,6.999999999999999
2018-08-07,313950.0,317100.0,313950.0,315600.0,5.0
2018-08-08,315550.0,316599.0,314376.0,315300.0,2.0
2018-08-09,315400.0,316575.0,315000.0,315100.0,1.0
2018-08-10,313799.0,313799.0,310540.0,312000.0,2.0
2018-08-11,312932.6666666667,313449.3333333333,310354.3333333333,311410.0,2.0
2018-08-12,312066.3333333334,313099.6666666666,310168.6666666666,310820.0,2.0
2018-08-13,311200.00000000006,312749.99999999994,309982.99999999994,310230.0,2.0
2018-08-14,310745.0,312108.0,310250.0,310815.0,1.0
2018-08-15,310000.0,311300.0,308000.0,309050.0,1.0
2018-08-16,310120.0,313195.0,309950.0,313000.0,2.0
2018-08-17,312975.0,314290.0,312260.0,313465.0,2.0
2018-08-18,313138.3333333333,314705.0,312661.6666666667,313663.3333333333,1.6666666666666667
2018-08-19,313301.6666666666,315120.0,313063.3333333334,313861.6666666666,1.3333333333333337
2018-08-20,313464.99999999994,315535.0,313465.00000000006,314059.99999999994,1.0000000000000002
2018-08-21,314950.0,315600.0,313725.0,313725.0,2.0
2018-08-22,313250.0,313250.0,311960.0,312400.0,1.0
2018-08-23,312300.0,312930.0,311710.0,311983.0,1.0
2018-08-24,312150.0,313640.0,312150.0,312850.0,2.0
2018-08-25,312850.0,314926.6666666667,312850.0,313966.6666666667,2.0
2018-08-26,313550.0,316213.3333333334,313550.0,315083.3333333334,2.0
2018-08-27,314250.0,317500.00000000006,314250.0,316200.00000000006,2.0
2018-08-28,316700.0,317730.0,316110.0,317124.0,3.0
2018-08-29,317850.0,317850.0,316320.0,317505.0,2.0
2018-08-30,317000.0,317450.0,315880.0,317000.0,4.0
2018-08-31,316900.0,316900.0,315000.0,315800.0,5.0
2018-09-01,316625.0,316987.5,315000.0,316162.5,4.25
2018-09-02,316350.0,317075.0,315000.0,316525.0,3.5
2018-09-03,316075.0,317162.5,315000.0,316887.5,2.75
2018-09-04,315800.0,317250.0,315000.0,317250.0,2.0
2018-09-05,316500.0,319950.0,316123.0,319920.0,3.0
2018-09-06,318500.0,321175.0,318500.0,320035.0,4.0
2018-09-07,320000.0,322743.0,320000.0,321700.0,3.0
2018-09-08,320733.3333333333,323493.6666666667,320701.6666666667,321986.6666666667,3.0
2018-09-09,321466.6666666666,324244.3333333334,321403.3333333334,322273.3333333334,3.0
2018-09-10,322199.99999999994,324995.00000000006,322105.00000000006,322560.00000000006,3.0
2018-09-11,321200.0,324420.0,320070.0,323242.0,2.0
2018-09-12,321750.0,323420.0,321750.0,322340.0,2.0
2018-09-13,322700.0,323455.0,321575.0,321575.0,3.0
2018-09-14,323980.0,324999.0,323276.0,324999.0,2.0
2018-09-15,324333.3333333333,325221.3333333333,323462.6666666667,324857.6666666667,2.0
2018-09-16,324686.6666666666,325443.6666666666,323649.3333333334,324716.3333333334,2.0
2018-09-17,325039.99999999994,325665.99999999994,323836.00000000006,324575.00000000006,2.0
2018-09-18,325000.0,327820.0,324945.0,327436.0,5.0
2018-09-19,326400.0,332000.0,326400.0,332000.0,6.0
2018-09-20,332300.0,334560.0,332300.0,333415.0,3.0
2018-09-21,333780.0,333860.0,331015.0,331336.0,4.0
2018-09-22,332620.0,332903.3333333333,329656.6666666667,330170.6666666667,3.6666666666666665
2018-09-23,331460.0,331946.6666666666,328298.3333333334,329005.3333333334,3.333333333333333
2018-09-24,330300.0,330989.99999999994,326940.00000000006,327840.00000000006,3.0
2018-09-25,328101.0,328500.0,326280.0,328500.0,2.0
2018-09-26,328100.0,328100.0,324286.0,324286.0,3.0
2018-09-27,324401.0,326500.0,323112.0,324731.0,3.0
2018-09-28,324500.0,324500.0,320000.0,320000.0,4.0
2018-09-29,324055.0,324366.6666666667,320303.3333333333,320643.3333333333,4.333333333333333
2018-09-30,323610.0,324233.3333333334,320606.6666666666,321286.6666666666,4.666666666666666
2018-10-01,323165.0,324100.00000000006,320909.99999999994,321929.99999999994,4.999999999999999
2018-10-02,321280.0,323330.0,321150.0,322900.0,2.0
2018-10-03,323175.0,326506.0,323175.0,323878.0,4.0
2018-10-04,324325.0,328410.0,324325.0,327900.0,2.0
2018-10-05,328700.0,330120.0,328190.0,329500.0,2.0
2018-10-06,328850.0,331436.6666666667,328510.0,330779.0,2.0
2018-10-07,329000.0,332753.3333333334,328830.0,332058.0,2.0
2018-10-08,329150.0,334070.00000000006,329150.0,333337.0,2.0
2018-10-09,332700.0,335900.0,331800.0,335630.0,5.0
2018-10-10,334830.0,335441.0,319100.0,319100.0,5.0
2018-10-11,316110.0,317990.0,305000.0,308000.0,8.0
2018-10-12,314200.0,314590.0,306375.0,310000.0,4.0
2018-10-13,312800.0,313060.0,306651.6666666667,309333.3333333333,3.6666666666666665
2018-10-14,311400.0,311530.0,306928.3333333334,308666.6666666666,3.333333333333333
2018-10-15,310000.0,310000.0,307205.00000000006,307999.99999999994,3.0
2018-10-16,310750.0,316000.0,309750.0,314750.0,3.0
2018-10-17,314500.0,317500.0,311296.0,315200.0,4.0
2018-10-18,316100.0,316889.0,311000.0,313200.0,2.0
2018-10-19,313200.0,316180.0,312264.0,314477.0,4.0
2018-10-20,313850.0,315836.6666666667,311202.6666666667,312678.0,3.6666666666666665
2018-10-21,314500.0,315493.3333333334,310141.3333333334,310879.0,3.333333333333333
2018-10-22,315150.0,315150.00000000006,309080.00000000006,309080.0,3.0
2018-10-23,304899.0,307915.0,302861.0,305100.0,4.0
2018-10-24,305003.0,306000.0,299381.0,299995.0,4.0
2018-10-25,302000.0,305050.0,300430.0,302231.0,4.0
2018-10-26,299995.0,300605.0,296003.0,296805.0,6.0
2018-10-27,300830.0,302691.3333333333,296335.3333333333,297870.0,5.333333333333333
2018-10-28,301665.0,304777.6666666666,296667.6666666666,298935.0,4.666666666666666
2018-10-29,302500.0,306863.99999999994,296999.99999999994,300000.0,4.0
2018-10-30,300300.0,305579.0,298480.0,305579.0,4.0
2018-10-31,309180.0,312010.0,307090.0,307705.0,3.0
2018-11-01,308007.0,309199.0,306001.0,308366.0,2.0
2018-11-02,312150.0,313015.0,305250.0,308411.0,2.0
2018-11-03,314393.3333333333,317359.0,309793.3333333333,313585.6666666667,3.333333333333333
2018-11-04,316636.6666666666,321703.0,314336.6666666666,318760.3333333334,4.666666666666666
2018-11-05,318879.99999999994,326047.0,318879.99999999994,323935.00000000006,5.999999999999999
2018-11-06,325945.0,327600.0,324885.0,327050.0,3.0
2018-11-07,330000.0,332222.0,326600.0,331391.0,3.0
2018-11-08,331400.0,335109.0,330980.0,333200.0,4.0
2018-11-09,331840.0,331940.0,327510.0,329665.0,1.0
2018-11-10,330870.0,330981.6666666667,326000.0,327456.6666666667,1.3333333333333333
2018-11-11,329900.0,330023.3333333334,324490.0,325248.3333333334,1.6666666666666663
2018-11-12,328930.0,329065.00000000006,322980.0,323040.00000000006,2.0
2018-11-13,323105.0,328408.0,323105.0,326700.0,3.0
2018-11-14,329080.0,330450.0,321000.0,323700.0,3.0
2018-11-15,322770.0,326300.0,318120.0,326300.0,2.0
2018-11-16,326000.0,330526.0,323800.0,328350.0,2.0
2018-11-17,326333.3333333333,329359.0,323520.0,327802.0,2.0
2018-11-18,326666.6666666666,328192.0,323240.0,327254.0,2.0
2018-11-19,326999.99999999994,327025.0,322960.0,326706.0,2.0
2018-11-20,322710.0,323010.0,315623.0,315970.0,4.0
2018-11-21,316300.0,320396.0,316000.0,316301.0,1.0
2018-11-22,315650.0,317698.0,313170.0,313320.5,1.0
2018-11-23,315000.0,315000.0,310340.0,310340.0,1.0
2018-11-24,314566.6666666667,315476.6666666667,311271.6666666667,312240.0,1.3333333333333333
2018-11-25,314133.3333333334,315953.3333333334,312203.3333333334,314140.0,1.6666666666666663
2018-11-26,313700.00000000006,316430.00000000006,313135.00000000006,316040.0,2.0
2018-11-27,315420.0,319100.0,315420.0,318696.0,2.0
2018-11-28,319150.0,326450.0,318745.0,325000.0,5.0
2018-11-29,324750.0,328900.0,324200.0,326481.0,4.0
2018-11-30,325125.0,328550.0,325125.0,326000.0,2.0
2018-12-01,327250.0,330713.6666666667,326276.6666666667,327640.3333333333,2.6666666666666665
2018-12-02,329375.0,332877.3333333334,327428.3333333334,329280.6666666666,3.333333333333333
2018-12-03,331500.0,335041.00000000006,328580.00000000006,330920.99999999994,4.0
2018-12-04,330200.0,330200.0,314929.0,315000.0,6.0
2018-12-05,320375.0,321175.0,309714.5,313500.0,6.0
2018-12-06,310550.0,312150.0,304500.0,312000.0,6.0
2018-12-07,313250.0,316280.0,305850.0,307674.0,2.0
2018-12-08,310900.0,313183.3333333333,303267.0,306649.3333333333,3.0
2018-12-09,308550.0,310086.6666666666,300684.0,305624.6666666666,4.0
2018-12-10,306200.0,306989.99999999994,298101.0,304599.99999999994,5.0
2018-12-11,309499.0,310697.0,301234.0,303226.0,3.0
2018-12-12,308000.0,308272.0,303400.0,303600.0,3.0
2018-12-13,303700.0,304955.0,302310.0,303750.0,5.0
2018-12-14,301554.0,302406.0,299440.0,300320.0,8.0
2018-12-15,300742.6666666667,302654.0,298293.3333333333,299213.3333333333,7.0
2018-12-16,299931.3333333334,302902.0,297146.6666666666,298106.6666666666,6.0
2018-12-17,299120.00000000006,303150.0,295999.99999999994,296999.99999999994,5.0
2018-12-18,299030.0,300540.0,292524.0,294500.0,8.0
2018-12-19,295000.0,301000.0,290627.0,293040.0,5.0
2018-12-20,290425.0,292975.0,287485.0,290100.0,7.0
2018-12-21,290000.0,296100.0,287800.0,288000.0,5.0
2018-12-22,289333.3333333333,293400.0,285533.3333333333,286213.3333333333,4.666666666666667
2018-12-23,288666.6666666666,290700.0,283266.6666666666,284426.6666666666,4.333333333333334
2018-12-24,287999.99999999994,288000.0,280999.99999999994,282639.99999999994,4.000000000000001
2018-12-25,285625.0,292372.5,280205.0,288745.0,4.5
2018-12-26,283250.0,296745.0,279410.0,294850.0,5.0
2018-12-27,293000.0,299800.0,288000.0,298500.0,6.0
2018-12-28,300005.0,306900.0,300005.0,302600.0,5.0
2018-12-29,302003.3333333333,307093.0,300542.6666666667,303733.3333333333,4.333333333333333
2018-12-30,304001.6666666666,307286.0,301080.3333333334,304866.6666666666,3.6666666666666665
2018-12-31,305999.99999999994,307479.0,301618.00000000006,305999.99999999994,3.0
2019-01-01,304000.0,306867.0,301749.0,305028.5,3.5
2019-01-02,302000.0,306255.0,301880.0,304057.0,4.0
2019-01-03,300000.0,300000.0,286650.0,287000.0,7.0
2019-01-04,292715.0,295404.0,290755.0,292500.0,8.0
2019-01-05,293310.0,295992.6666666667,291493.3333333333,293466.6666666667,7.333333333333333
2019-01-06,293905.0,296581.3333333334,292231.6666666666,294433.3333333334,6.666666666666666
2019-01-07,294500.0,297170.00000000006,292969.99999999994,295400.00000000006,5.999999999999999
2019-01-08,299060.0,299060.0,292179.0,294300.0,3.0
2019-01-09,295990.0,296250.0,292600.0,294560.0,3.0
2019-01-10,293600.0,296725.0,292815.0,295160.0,3.0
2019-01-11,293750.0,294300.0,292000.0,293980.0,5.0
2019-01-12,293083.3333333333,294410.3333333333,291883.3333333333,293443.6666666667,5.0
2019-01-13,292416.6666666666,294520.6666666666,291766.6666666666,292907.3333333334,5.0
2019-01-14,291749.99999999994,294630.99999999994,291649.99999999994,292371.00000000006,5.0
2019-01-15,294180.0,295880.0,293009.0,295000.0,5.0
2019-01-16,296300.0,299300.0,295811.0,295811.0,7.0
2019-01-17,297000.0,299075.0,294970.0,297547.0,2.0
2019-01-18,301398.0,306725.0,300603.0,306500.0,4.0
2019-01-19,302298.5,306870.0,300150.75,305007.75,3.75
2019-01-20,303199.0,307015.0,299698.5,303515.5,3.5
2019-01-21,304099.5,307160.0,299246.25,302023.25,3.25
2019-01-22,305000.0,307305.0,298794.0,300531.0,3.0
2019-01-23,300725.0,301850.0,298000.0,301835.0,2.0
2019-01-24,300035.0,302100.0,299740.0,301680.0,2.0
2019-01-25,304561.0,306950.0,303265.0,303531.0,2.0
2019-01-26,303674.0,305380.0,302126.6666666667,302687.3333333333,2.6666666666666665
2019-01-27,302787.0,303810.0,300988.3333333334,301843.6666666666,3.333333333333333
2019-01-28,301900.0,302240.0,299850.00000000006,300999.99999999994,4.0
2019-01-29,300880.0,303014.0,300745.0,303000.0,2.0
2019-01-30,305900.0,311145.0,304800.0,309180.0,3.0
2019-01-31,307540.0,311890.0,306195.0,311500.0,5.0
2019-02-01,310005.0,313960.0,309965.0,313875.0,4.0
2019-02-02,311220.0,313856.6666666667,310133.3333333333,313250.0,3.6666666666666665
2019-02-03,312435.0,313753.3333333334,310301.6666666666,312625.0,3.333333333333333
2019-02-04,313650.0,313650.00000000006,310469.99999999994,312000.0,3.0
2019-02-05,312550.0,313000.0,310155.0,310700.0,4.0
2019-02-06,310000.0,310449.0,307780.0,308810.0,1.0
2019-02-07,307000.0,307150.0,301100.0,302813.0,2.0
2019-02-08,301000.0,301390.0,297381.0,300771.0,2.0
2019-02-09,301458.3333333333,302570.0,299037.3333333333,302142.0,2.0
2019-02-10,301916.6666666666,303750.0,300693.6666666666,303513.0,2.0
2019-02-11,302374.99999999994,304930.0,302349.99999999994,304884.0,2.0
2019-02-12,307900.0,310000.0,307655.0,309260.0,2.0
2019-02-13,309650.0,312140.0,308025.0,308320.0,4.0
2019-02-14,306895.0,306895.0,302585.0,303890.0,2.0
2019-02-15,307000.0,308320.0,305850.0,308139.0,2.0
2019-02-16,307205.0,308577.5,306211.25,307933.0,2.0
2019-02-17,307410.0,308835.0,306572.5,307727.0,2.0
2019-02-18,307615.0,309092.5,306933.75,307521.0,2.0
2019-02-19,307820.0,309350.0,307295.0,307315.0,2.0
2019-02-20,308375.0,309500.0,307500.0,309500.0,1.0
2019-02-21,308992.0,309800.0,306535.0,307925.0,2.0
2019-02-22,305434.0,305434.0,300000.0,302000.0,4.0
2019-02-23,304639.3333333333,306122.6666666667,300666.6666666667,302433.3333333333,3.6666666666666665
2019-02-24,303844.6666666666,306811.3333333334,301333.3333333334,302866.6666666666,3.333333333333333
2019-02-25,303049.99999999994,307500.00000000006,302000.00000000006,303299.99999999994,3.0
2019-02-26,303900.0,303900.0,302000.0,302500.0,2.0
2019-02-27,302500.0,303503.0,302100.0,303000.0,3.0
2019-02-28,303605.0,303710.0,302000.0,302200.0,2.0
2019-03-01,304520.0,306416.0,303000.0,304860.0,2.0
2019-03-02,304646.6666666667,306715.6666666667,302400.0,304373.3333333333,2.333333333333333
2019-03-03,304773.3333333334,307015.3333333334,301800.0,303886.6666666666,2.666666666666667
2019-03-04,304900.00000000006,307315.00000000006,301200.0,303399.99999999994,3.0000000000000004
2019-03-05,302825.0,303100.0,301300.0,302600.0,2.0
2019-03-06,302300.0,303548.0,301200.0,301375.0,1.0
2019-03-07,300800.0,301000.0,297500.0,299050.0,3.0
2019-03-08,297000.0,299161.0,295900.0,299000.0,2.0
2019-03-09,298000.0,300591.0,297266.6666666667,300426.3333333333,2.0
2019-03-10,299000.0,302021.0,298633.3333333334,301852.6666666666,2.0
2019-03-11,300000.0,303451.0,300000.00000000006,303278.99999999994,2.0
2019-03-12,304200.0,305540.0,303725.0,304235.0,2.0
2019-03-13,304500.0,308026.0,304355.0,306300.0,4.0
2019-03-14,305360.0,306555.0,304300.0,305350.0,1.0
2019-03-15,306440.0,309171.0,306000.0,307250.0,3.0
2019-03-16,307006.6666666667,309578.6666666667,306713.3333333333,308165.3333333333,3.0
2019-03-17,307573.3333333334,309986.3333333334,307426.6666666666,309080.6666666666,3.0
2019-03-18,308140.00000000006,310394.00000000006,308139.99999999994,309995.99999999994,3.0
2019-03-19,311100.0,311299.0,307100.0,307900.0,2.0
2019-03-20,307900.0,307922.0,304850.0,305505.0,2.0
2019-03-21,304000.0,307120.0,303390.0,307120.0,2.0
2019-03-22,305940.0,305940.0,300717.0,301225.0,3.0
2019-03-23,304369.0,305096.6666666667,299778.0,300610.0,3.0
2019-03-24,302798.0,304253.3333333334,298839.0,299995.0,3.0
2019-03-25,301227.0,303410.00000000006,297900.0,299380.0,3.0
2019-03-26,301425.0,302018.0,298500.0,300961.0,2.0
2019-03-27,300851.0,301481.0,297900.0,299764.0,3.0
